date,no,engagement,LoB,rsk_idx_1,rsk_idx_2,rsk_idx_3,risk_index
2022-09-30,18,선진,IM4,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,"영업이익율, 순이익율 ()",0
2022-09-30,18,선진,IM4,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,비상장&자산 2조원 이상,0
2022-09-30,19,신세계건설,IGH,1 감리위험요소평가,4 한계기업,코스닥 영업손실,0
2022-09-30,19,신세계건설,IGH,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,19,신세계건설,IGH,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거1년),0
2022-09-30,19,신세계건설,IGH,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,19,신세계건설,IGH,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거1년),0
2022-09-30,19,신세계건설,IGH,1 감리위험요소평가,1 표본심사,영업이익감소,1
2022-09-30,19,신세계건설,IGH,1 감리위험요소평가,1 표본심사,매출액감소,0
2022-09-30,19,신세계건설,IGH,1 감리위험요소평가,5 기타,당기손익과 영업 CF의 부호 상이,0
2022-09-30,19,신세계건설,IGH,1 감리위험요소평가,2 직권지정,영업손실,0
2022-09-30,19,신세계건설,IGH,1 감리위험요소평가,2 직권지정,부의 영업현금흐름,0
2022-09-30,19,신세계건설,IGH,1 감리위험요소평가,3 관리종목,매출액기준,0
2022-09-30,19,신세계건설,IGH,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,재무비율,1
2022-09-30,19,신세계건설,IGH,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,"영업이익율, 순이익율 ()",0
2022-09-30,19,신세계건설,IGH,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,비상장&자산 2조원 이상,0
2022-09-30,20,신세계푸드,CM1,1 감리위험요소평가,4 한계기업,코스닥 영업손실,0
2022-09-30,20,신세계푸드,CM1,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,20,신세계푸드,CM1,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거1년),0
2022-09-30,20,신세계푸드,CM1,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,20,신세계푸드,CM1,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거1년),0
2022-09-30,20,신세계푸드,CM1,1 감리위험요소평가,1 표본심사,영업이익감소,0
2022-09-30,20,신세계푸드,CM1,1 감리위험요소평가,1 표본심사,매출액감소,0
2022-09-30,20,신세계푸드,CM1,1 감리위험요소평가,5 기타,당기손익과 영업 CF의 부호 상이,0
2022-09-30,20,신세계푸드,CM1,1 감리위험요소평가,2 직권지정,영업손실,0
2022-09-30,20,신세계푸드,CM1,1 감리위험요소평가,2 직권지정,부의 영업현금흐름,0
2022-09-30,20,신세계푸드,CM1,1 감리위험요소평가,3 관리종목,매출액기준,0
2022-09-30,20,신세계푸드,CM1,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,재무비율,1
2022-09-30,20,신세계푸드,CM1,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,"영업이익율, 순이익율 ()",0
2022-09-30,20,신세계푸드,CM1,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,비상장&자산 2조원 이상,0
2022-09-30,21,신테카바이오,ICE1,1 감리위험요소평가,4 한계기업,코스닥 영업손실,0
2022-09-30,21,신테카바이오,ICE1,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,21,신테카바이오,ICE1,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거1년),0
2022-09-30,21,신테카바이오,ICE1,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,21,신테카바이오,ICE1,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거1년),0
2022-09-30,21,신테카바이오,ICE1,1 감리위험요소평가,1 표본심사,영업이익감소,0
2022-09-30,21,신테카바이오,ICE1,1 감리위험요소평가,1 표본심사,매출액감소,0
2022-09-30,21,신테카바이오,ICE1,1 감리위험요소평가,5 기타,당기손익과 영업 CF의 부호 상이,1
2022-09-30,21,신테카바이오,ICE1,1 감리위험요소평가,2 직권지정,영업손실,0
2022-09-30,21,신테카바이오,ICE1,1 감리위험요소평가,2 직권지정,부의 영업현금흐름,0
2022-09-30,21,신테카바이오,ICE1,1 감리위험요소평가,3 관리종목,매출액기준,1
2022-09-30,21,신테카바이오,ICE1,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,재무비율,0
2022-09-30,21,신테카바이오,ICE1,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,"영업이익율, 순이익율 ()",0
2022-09-30,21,신테카바이오,ICE1,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,비상장&자산 2조원 이상,0
2022-09-30,22,아세아시멘트,IM2,1 감리위험요소평가,4 한계기업,코스닥 영업손실,0
2022-09-30,22,아세아시멘트,IM2,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,22,아세아시멘트,IM2,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거1년),0
2022-09-30,22,아세아시멘트,IM2,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,22,아세아시멘트,IM2,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거1년),0
2022-09-30,22,아세아시멘트,IM2,1 감리위험요소평가,1 표본심사,영업이익감소,0
2022-09-30,22,아세아시멘트,IM2,1 감리위험요소평가,1 표본심사,매출액감소,0
2022-09-30,22,아세아시멘트,IM2,1 감리위험요소평가,5 기타,당기손익과 영업 CF의 부호 상이,0
2022-09-30,22,아세아시멘트,IM2,1 감리위험요소평가,2 직권지정,영업손실,0
2022-09-30,22,아세아시멘트,IM2,1 감리위험요소평가,2 직권지정,부의 영업현금흐름,0
2022-09-30,22,아세아시멘트,IM2,1 감리위험요소평가,3 관리종목,매출액기준,0
2022-09-30,22,아세아시멘트,IM2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,재무비율,0
2022-09-30,22,아세아시멘트,IM2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,"영업이익율, 순이익율 ()",0
2022-09-30,22,아세아시멘트,IM2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,비상장&자산 2조원 이상,0
2022-09-30,23,에스디바이오센서,ICE2,1 감리위험요소평가,4 한계기업,코스닥 영업손실,0
2022-09-30,23,에스디바이오센서,ICE2,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,23,에스디바이오센서,ICE2,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거1년),0
2022-09-30,23,에스디바이오센서,ICE2,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,23,에스디바이오센서,ICE2,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거1년),0
2022-09-30,23,에스디바이오센서,ICE2,1 감리위험요소평가,1 표본심사,영업이익감소,0
2022-09-30,23,에스디바이오센서,ICE2,1 감리위험요소평가,1 표본심사,매출액감소,0
2022-09-30,23,에스디바이오센서,ICE2,1 감리위험요소평가,5 기타,당기손익과 영업 CF의 부호 상이,0
2022-09-30,23,에스디바이오센서,ICE2,1 감리위험요소평가,2 직권지정,영업손실,0
2022-09-30,23,에스디바이오센서,ICE2,1 감리위험요소평가,2 직권지정,부의 영업현금흐름,0
2022-09-30,23,에스디바이오센서,ICE2,1 감리위험요소평가,3 관리종목,매출액기준,1
2022-09-30,23,에스디바이오센서,ICE2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,재무비율,0
2022-09-30,23,에스디바이오센서,ICE2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,"영업이익율, 순이익율 ()",0
2022-09-30,23,에스디바이오센서,ICE2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,비상장&자산 2조원 이상,0
2022-09-30,24,에스엠,ICE1,1 감리위험요소평가,4 한계기업,코스닥 영업손실,0
2022-09-30,24,에스엠,ICE1,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,24,에스엠,ICE1,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거1년),0
2022-09-30,24,에스엠,ICE1,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,24,에스엠,ICE1,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거1년),0
2022-09-30,24,에스엠,ICE1,1 감리위험요소평가,1 표본심사,영업이익감소,0
2022-09-30,24,에스엠,ICE1,1 감리위험요소평가,1 표본심사,매출액감소,0
2022-09-30,24,에스엠,ICE1,1 감리위험요소평가,5 기타,당기손익과 영업 CF의 부호 상이,0
2022-09-30,24,에스엠,ICE1,1 감리위험요소평가,2 직권지정,영업손실,0
2022-09-30,24,에스엠,ICE1,1 감리위험요소평가,2 직권지정,부의 영업현금흐름,0
2022-09-30,24,에스엠,ICE1,1 감리위험요소평가,3 관리종목,매출액기준,0
2022-09-30,24,에스엠,ICE1,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,재무비율,0
2022-09-30,24,에스엠,ICE1,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,"영업이익율, 순이익율 ()",0
2022-09-30,24,에스엠,ICE1,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,비상장&자산 2조원 이상,0
2022-09-30,25,에이블씨엔씨,CM2,1 감리위험요소평가,4 한계기업,코스닥 영업손실,0
2022-09-30,25,에이블씨엔씨,CM2,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,25,에이블씨엔씨,CM2,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거1년),0
2022-09-30,25,에이블씨엔씨,CM2,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,25,에이블씨엔씨,CM2,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거1년),0
2022-09-30,25,에이블씨엔씨,CM2,1 감리위험요소평가,1 표본심사,영업이익감소,1
2022-09-30,25,에이블씨엔씨,CM2,1 감리위험요소평가,1 표본심사,매출액감소,0
2022-09-30,25,에이블씨엔씨,CM2,1 감리위험요소평가,5 기타,당기손익과 영업 CF의 부호 상이,0
2022-09-30,25,에이블씨엔씨,CM2,1 감리위험요소평가,2 직권지정,영업손실,1
2022-09-30,25,에이블씨엔씨,CM2,1 감리위험요소평가,2 직권지정,부의 영업현금흐름,0
2022-09-30,25,에이블씨엔씨,CM2,1 감리위험요소평가,3 관리종목,매출액기준,0
2022-09-30,25,에이블씨엔씨,CM2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,재무비율,0
2022-09-30,25,에이블씨엔씨,CM2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,"영업이익율, 순이익율 ()",0
2022-09-30,25,에이블씨엔씨,CM2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,비상장&자산 2조원 이상,0
2022-09-30,26,엔에이치엔,ICE2,1 감리위험요소평가,4 한계기업,코스닥 영업손실,0
2022-09-30,26,엔에이치엔,ICE2,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,26,엔에이치엔,ICE2,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거1년),0
2022-09-30,26,엔에이치엔,ICE2,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,26,엔에이치엔,ICE2,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거1년),0
2022-09-30,26,엔에이치엔,ICE2,1 감리위험요소평가,1 표본심사,영업이익감소,0
2022-09-30,26,엔에이치엔,ICE2,1 감리위험요소평가,1 표본심사,매출액감소,0
2022-09-30,26,엔에이치엔,ICE2,1 감리위험요소평가,5 기타,당기손익과 영업 CF의 부호 상이,0
2022-09-30,26,엔에이치엔,ICE2,1 감리위험요소평가,2 직권지정,영업손실,0
2022-09-30,26,엔에이치엔,ICE2,1 감리위험요소평가,2 직권지정,부의 영업현금흐름,0
2022-09-30,26,엔에이치엔,ICE2,1 감리위험요소평가,3 관리종목,매출액기준,1
2022-09-30,26,엔에이치엔,ICE2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,재무비율,0
2022-09-30,26,엔에이치엔,ICE2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,"영업이익율, 순이익율 ()",0
2022-09-30,26,엔에이치엔,ICE2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,비상장&자산 2조원 이상,0
2022-09-30,27,이수화학,IM2,1 감리위험요소평가,4 한계기업,코스닥 영업손실,0
2022-09-30,27,이수화학,IM2,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,27,이수화학,IM2,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거1년),0
2022-09-30,27,이수화학,IM2,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,27,이수화학,IM2,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거1년),0
2022-09-30,27,이수화학,IM2,1 감리위험요소평가,1 표본심사,영업이익감소,0
2022-09-30,27,이수화학,IM2,1 감리위험요소평가,1 표본심사,매출액감소,0
2022-09-30,27,이수화학,IM2,1 감리위험요소평가,5 기타,당기손익과 영업 CF의 부호 상이,1
2022-09-30,27,이수화학,IM2,1 감리위험요소평가,2 직권지정,영업손실,0
2022-09-30,27,이수화학,IM2,1 감리위험요소평가,2 직권지정,부의 영업현금흐름,0
2022-09-30,27,이수화학,IM2,1 감리위험요소평가,3 관리종목,매출액기준,0
2022-09-30,27,이수화학,IM2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,재무비율,0
2022-09-30,27,이수화학,IM2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,"영업이익율, 순이익율 ()",0
2022-09-30,27,이수화학,IM2,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,비상장&자산 2조원 이상,0
2022-09-30,28,인포뱅크,ICE1,1 감리위험요소평가,4 한계기업,코스닥 영업손실,0
2022-09-30,28,인포뱅크,ICE1,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,28,인포뱅크,ICE1,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거1년),0
2022-09-30,28,인포뱅크,ICE1,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거2년연속),0
2022-09-30,28,인포뱅크,ICE1,1 감리위험요소평가,1 표본심사,영업손익과 영업 CF 괴리(과거1년),0
2022-09-30,28,인포뱅크,ICE1,1 감리위험요소평가,1 표본심사,영업이익감소,1
2022-09-30,28,인포뱅크,ICE1,1 감리위험요소평가,1 표본심사,매출액감소,0
2022-09-30,28,인포뱅크,ICE1,1 감리위험요소평가,5 기타,당기손익과 영업 CF의 부호 상이,1
2022-09-30,28,인포뱅크,ICE1,1 감리위험요소평가,2 직권지정,영업손실,0
2022-09-30,28,인포뱅크,ICE1,1 감리위험요소평가,2 직권지정,부의 영업현금흐름,0
2022-09-30,28,인포뱅크,ICE1,1 감리위험요소평가,3 관리종목,매출액기준,0
2022-09-30,28,인포뱅크,ICE1,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,재무비율,0
2022-09-30,28,인포뱅크,ICE1,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,"영업이익율, 순이익율 ()",0
2022-09-30,28,인포뱅크,ICE1,2 감사인 감리 대상 개별감사업무 선정,1 개별감사업무 선정,비상장&자산 2조원 이상,0
2022-09-30,29,일동제약,IGH,1 감리위험요소평가,4 한계기업,코스닥 영업손실,0
2022-09-30,29,일동제약,IGH,1 감리위험요소평가,1 표본심사,당기손익과 영업 CF 괴리(과거2년연속),0
