재무제표종류,재무제표구분,연결/별도,회사명,Industry,상장시장,결산기준일,Year,보고서종류,항목명,주요계정,계정코드,당기,전기
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,CJ CGV,Media,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,3.57305E+12,3.48421E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,CJ CGV,Media,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,4.30546E+11,3.01285E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,HD현대,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,7.07235E+13,3.57786E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,HD현대,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,4.74983E+13,2.39282E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,HD현대,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,2.32252E+13,1.18505E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,HL만도,Automotive,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,6.54918E+12,5.70437E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,HL만도,Automotive,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,4.05994E+12,3.66011E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,HL만도,Automotive,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,2.48923E+12,2.04426E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,LIG넥스원,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,3.12478E+12,2.57685E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,LIG넥스원,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,2.17232E+12,1.81354E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,LIG넥스원,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,9.52465E+11,7.63304E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,SIMPAC,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,9.70404E+11,9.0323E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,SIMPAC,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,3.64715E+11,3.56567E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,SIMPAC,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,6.05689E+11,5.46662E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,SK가스,Energy and Natural Resources,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,5.92562E+12,5.12154E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,SK가스,Energy and Natural Resources,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,3.72767E+12,3.00417E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,SK가스,Energy and Natural Resources,KOSPI,2022-09-30,2022,3분기보고서,   분기말자본,자본총계,C,2.19795E+12,2.11736E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,고려아연,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,1.18335E+13,9.96405E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,고려아연,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,3.08448E+12,2.22981E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,고려아연,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,8.74907E+12,7.73423E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,극동유화,Energy and Natural Resources,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,3.5281E+11,3.21935E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,극동유화,Energy and Natural Resources,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,1.45147E+11,1.39852E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,극동유화,Energy and Natural Resources,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,2.07663E+11,1.82083E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,대덕,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,1.97683E+12,1.72396E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,대덕,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,4.54772E+11,3.51055E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,대덕,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,1.52205E+12,1.3729E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,대덕전자,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,1.21515E+12,9.41014E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,대덕전자,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,3.83392E+11,2.59132E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,대덕전자,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,8.31761E+11,6.81883E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,대웅제약,Healthcare,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,1.54015E+12,1.41518E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,대웅제약,Healthcare,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,7.82779E+11,7.12772E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,대웅제약,Healthcare,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,7.57372E+11,7.02407E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,동원산업,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,3.36235E+12,3.0519E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,동원산업,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,1.63725E+12,1.56502E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,동원산업,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   분기말,자본총계,C,1.7251E+12,1.48689E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,롯데케미칼,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,2.69243E+13,2.28552E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,롯데케미칼,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,9.32761E+12,7.41592E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,롯데케미칼,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,1.75967E+13,1.54392E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,명신산업,Automotive,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,9.31293E+11,7.1948E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,명신산업,Automotive,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,5.37438E+11,4.2239E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,명신산업,Automotive,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,3.93855E+11,2.97091E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,삼성SDI,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,3.03674E+13,2.58332E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,삼성SDI,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,1.34603E+13,1.06365E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,삼성SDI,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,1.6907E+13,1.51967E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,선진,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,1.48909E+12,1.2096E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,선진,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,1.07171E+12,7.79837E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,선진,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,4.17384E+11,4.29761E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,신세계푸드,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,8.73306E+11,8.79468E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,신세계푸드,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,5.81229E+11,5.94651E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,신세계푸드,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,2.92077E+11,2.84817E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,신테카바이오,Technology,KOSDAQ,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,57851425562,67879160851
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,신테카바이오,Technology,KOSDAQ,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,29576328716,40251982997
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,신테카바이오,Technology,KOSDAQ,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,28275096846,27627177854
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,아세아시멘트,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,2.05378E+12,2.03732E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,아세아시멘트,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,1.10307E+12,1.11773E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,아세아시멘트,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,9.50716E+11,9.19589E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에스디바이오센서,Healthcare,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,3.82657E+12,3.03393E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에스디바이오센서,Healthcare,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,5.16911E+11,8.01724E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에스디바이오센서,Healthcare,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,3.30965E+12,2.23221E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에스엠,Media,KOSDAQ,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,1.38774E+12,1.31494E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에스엠,Media,KOSDAQ,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,5.06043E+11,5.265E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에스엠,Media,KOSDAQ,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,8.817E+11,7.88442E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에이블씨엔씨,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,1.9352E+11,1.93817E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에이블씨엔씨,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,76799892033,79159922956
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,에이블씨엔씨,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,1.1672E+11,1.14658E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,엔에이치엔,Technology,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,3.05866E+12,3.02717E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,엔에이치엔,Technology,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,9.37167E+11,9.28564E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,엔에이치엔,Technology,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,2.12149E+12,2.09861E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,이수화학,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,1.18711E+12,1.16894E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,이수화학,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,7.78455E+11,7.77123E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,이수화학,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,4.08659E+11,3.91816E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,인포뱅크,Telecommunications,KOSDAQ,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,83020791632,89948175920
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,인포뱅크,Telecommunications,KOSDAQ,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,18398873869,24445333260
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,인포뱅크,Telecommunications,KOSDAQ,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,64621917763,65502842660
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,일동제약,Healthcare,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,7.15364E+11,7.0897E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,일동제약,Healthcare,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,4.75783E+11,5.48386E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,일동제약,Healthcare,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,2.39581E+11,1.60585E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,진양홀딩스,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,6.41906E+11,5.66089E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,진양홀딩스,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,1.99048E+11,1.76049E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,진양홀딩스,Consumer Products,KOSPI,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,4.42859E+11,3.9004E+11
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,카카오,Technology,KOSDAQ,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,2.54452E+13,2.27796E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,카카오,Technology,KOSDAQ,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,1.01684E+13,9.18959E+12
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,카카오,Technology,KOSDAQ,2022-09-30,2022,3분기보고서,   자본총계,자본총계,C,1.52768E+13,1.359E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,케이씨씨,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   자산총계,자산총계,A,1.35881E+13,1.28789E+13
"재무상태표, 유동/비유동법-연결재무제표",BS,연결,케이씨씨,Industrial Products,KOSPI,2022-09-30,2022,3분기보고서,   부채총계,부채총계,B,8.16467E+12,7.5028E+12
